 SEGNALAZIONI DI DISCREPANZE DBmeteo-DBunico SU QUALI SENSORI IMPORTARE 

sensori che nel DBmeteo risultano da importare ma non sono a disposizione dal DBunico

----------------------
IDstazione, IDsensore, tipologia
 ,  , 11533 ,  
 ,  , 11534 ,  
 ,  , 11535 ,  
 ,  , 11536 ,  
 ,  , 11537 ,  
 ,  , 11538 ,  
 ,  , 11539 ,  
 ,  , 11540 ,  
 ,  , 11541 ,  
 ,  , 11542 ,  
 ,  , 11543 ,  
 ,  , 11544 ,  
 ,  , 11545 ,  
 ,  , 11546 ,  
 ,  , 11547 ,  
 ,  , 11548 ,  
 ,  , 11549 ,  
 ,  , 11550 ,  
 ,  , 11551 ,  
 ,  , 11552 ,  
 ,  , 11553 ,  
 ,  , 11554 ,  
 ,  , 11555 ,  
 ,  , 11556 ,  
 ,  , 11621 ,  
 ,  , 11622 ,  
 ,  , 11623 ,  
 ,  , 11624 ,  
 ,  , 11625 ,  
 ,  , 11626 ,  
 ,  , 11627 ,  
 ,  , 11628 ,  
 ,  , 11629 ,  
 ,  , 11630 ,  
 ,  , 11631 ,  
 ,  , 11632 ,  
 ,  , 11633 ,  
 ,  , 11634 ,  
 ,  , 11635 ,  
 ,  , 11636 ,  
 ,  , 11637 ,  
 ,  , 11638 ,  
 ,  , 11639 ,  
 ,  , 11640 ,  
 ,  , 11672 ,  
 ,  , 11673 ,  
 ,  , 11675 ,  
 ,  , 11676 ,  
 ,  , 11677 ,  
 ,  , 11678 ,  
 ,  , 11679 ,  
 ,  , 11680 ,  
 ,  , 11681 ,  
 ,  , 11682 ,  
 ,  , 11683 ,  
 ,  , 11684 ,  
 ,  , 11685 ,  
 ,  , 11686 ,  
 ,  , 11687 ,  
 ,  , 11688 ,  
 ,  , 11689 ,  
 ,  , 11690 ,  
 ,  , 11691 ,  
 ,  , 11692 ,  
 ,  , 11693 ,  
 ,  , 11694 ,  
 ,  , 11695 ,  
 ,  , 11696 ,  
 ,  , 11697 ,  
 ,  , 11698 ,  
 ,  , 11699 ,  
 ,  , 11700 ,  
 ,  , 11701 ,  
 ,  , 11702 ,  
 ,  , 11703 ,  
 ,  , 11704 ,  
 ,  , 11706 ,  
 ,  , 11707 ,  
 ,  , 11708 ,  
 ,  , 11709 ,  
 ,  , 11710 ,  
 ,  , 11711 ,  
 ,  , 11712 ,  
 ,  , 11713 ,  
 ,  , 11714 ,  
 ,  , 11715 ,  
 ,  , 11716 ,  
 ,  , 11717 ,  
 ,  , 11718 ,  
 ,  , 11719 ,  
 ,  , 11720 ,  
 ,  , 11721 ,  
 ,  , 11722 ,  
 ,  , 11723 ,  
 ,  , 11724 ,  
 ,  , 11725 ,  
 ,  , 11726 ,  
 ,  , 11727 ,  
 ,  , 11728 ,  
 ,  , 11729 ,  
 ,  , 11730 ,  
 ,  , 11731 ,  
 ,  , 11732 ,  
 ,  , 11733 ,  
 ,  , 11734 ,  
 ,  , 11735 ,  
 ,  , 11737 ,  
 ,  , 11738 ,  
 ,  , 11739 ,  
 ,  , 11740 ,  
 ,  , 11741 ,  
 ,  , 11742 ,  
 ,  , 11743 ,  
 ,  , 11744 ,  
 ,  , 11745 ,  
 ,  , 11746 ,  
 ,  , 11747 ,  
 ,  , 11748 ,  
 ,  , 11749 ,  
 ,  , 11750 ,  
 ,  , 11751 ,  
 ,  , 11752 ,  
 ,  , 11753 ,  
 ,  , 11754 ,  
 ,  , 11755 ,  
 ,  , 11756 ,  
 ,  , 11757 ,  
 ,  , 11758 ,  
 ,  , 11759 ,  
 ,  , 11760 ,  
 ,  , 11761 ,  
 ,  , 11762 ,  
 ,  , 11763 ,  
 ,  , 11764 ,  
 ,  , 11765 ,  
 ,  , 11767 ,  
 ,  , 11768 ,  
 ,  , 11769 ,  
 ,  , 11770 ,  
 ,  , 11771 ,  
 ,  , 11772 ,  
 ,  , 11773 ,  
 ,  , 11774 ,  
 ,  , 11775 ,  
 ,  , 11776 ,  
 ,  , 11777 ,  
 ,  , 11778 ,  
 ,  , 11779 ,  
 ,  , 11780 ,  
 ,  , 11781 ,  
 ,  , 11782 ,  
 ,  , 11783 ,  
 ,  , 11784 ,  
 ,  , 11785 ,  
 ,  , 11786 ,  
 ,  , 11787 ,  
 ,  , 11788 ,  
 ,  , 11789 ,  
 ,  , 11790 ,  
 ,  , 11791 ,  
 ,  , 11792 ,  
 ,  , 11793 ,  
 ,  , 11794 ,  
 ,  , 11795 ,  
 ,  , 11796 ,  
 ,  , 11797 ,  
 ,  , 11798 ,  
 ,  , 11799 ,  
 ,  , 11800 ,  
 ,  , 11801 ,  
 ,  , 11802 ,  
 ,  , 11803 ,  
 ,  , 11804 ,  
 ,  , 11805 ,  
 ,  , 11806 ,  
 ,  , 11807 ,  
 ,  , 11808 ,  
 ,  , 11809 ,  
 ,  , 11810 ,  
 ,  , 11811 ,  
 ,  , 11812 ,  
 ,  , 11813 ,  
 ,  , 11814 ,  
 ,  , 11815 ,  
 ,  , 11816 ,  
 ,  , 11817 ,  
 ,  , 11818 ,  
 ,  , 11819 ,  
 ,  , 11820 ,  
 ,  , 11821 ,  
 ,  , 11822 ,  
 ,  , 11823 ,  
 ,  , 11824 ,  
 ,  , 11825 ,  
 ,  , 11826 ,  
 ,  , 11845 ,  
 ,  , 11846 ,  
 ,  , 11847 ,  
 ,  , 11848 ,  
 ,  , 11849 ,  
 ,  , 11850 ,  
 ,  , 11851 ,  
 ,  , 11866 ,  
 ,  , 11867 ,  
 ,  , 11869 ,  
 ,  , 11870 ,  
 ,  , 11871 ,  
 ,  , 11872 ,  
 ,  , 11873 ,  
 ,  , 11874 ,  
 ,  , 11875 ,  
 ,  , 11876 ,  
 ,  , 11877 ,  
 ,  , 11878 ,  
 ,  , 11879 ,  
 ,  , 11880 ,  
 ,  , 11881 ,  
 ,  , 11882 ,  
 ,  , 11883 ,  
 ,  , 11884 ,  
 ,  , 11885 ,  
 ,  , 11886 ,  
 ,  , 11887 ,  
 ,  , 11888 ,  
 ,  , 11889 ,  
 ,  , 11890 ,  
 ,  , 11891 ,  
 ,  , 11892 ,  
 ,  , 11893 ,  
 ,  , 11894 ,  
 ,  , 11895 ,  
 ,  , 11896 ,  
 ,  , 11897 ,  
 ,  , 11898 ,  
 ,  , 11899 ,  
 ,  , 11900 ,  
 ,  , 11901 ,  
 ,  , 11902 ,  
 ,  , 11903 ,  
 ,  , 11904 ,  
 ,  , 11905 ,  
 ,  , 11906 ,  
 ,  , 11908 ,  
 ,  , 11909 ,  
 ,  , 11910 ,  
 ,  , 11911 ,  
 ,  , 11912 ,  
 ,  , 11913 ,  
 ,  , 11914 ,  
 ,  , 11915 ,  
 ,  , 11916 ,  
 ,  , 11917 ,  
 ,  , 11918 ,  
 ,  , 11919 ,  
 ,  , 11920 ,  
 ,  , 11921 ,  
 ,  , 11922 ,  
 ,  , 11923 ,  
 ,  , 11924 ,  
 ,  , 11925 ,  
 ,  , 11926 ,  
 ,  , 11927 ,  
 ,  , 11928 ,  
 ,  , 11929 ,  
 ,  , 11930 ,  
 ,  , 11931 ,  
 ,  , 11932 ,  
 ,  , 11933 ,  
 ,  , 11934 ,  
 ,  , 11935 ,  
 ,  , 11936 ,  
 ,  , 11937 ,  
 ,  , 11938 ,  
 ,  , 11939 ,  
 ,  , 11940 ,  
 ,  , 11941 ,  
 ,  , 11942 ,  
 ,  , 11943 ,  
 ,  , 11944 ,  
 ,  , 11945 ,  
 ,  , 11947 ,  
 ,  , 11948 ,  
 ,  , 11949 ,  
 ,  , 11950 ,  
 ,  , 11951 ,  
 ,  , 11952 ,  
 ,  , 11953 ,  
 ,  , 11954 ,  
 ,  , 11955 ,  
 ,  , 11956 ,  
 ,  , 11957 ,  
 ,  , 11958 ,  
 ,  , 11959 ,  
 ,  , 11960 ,  
 ,  , 11961 ,  
 ,  , 11962 ,  
 ,  , 11963 ,  
 ,  , 11964 ,  
 ,  , 11965 ,  
 ,  , 11966 ,  
 ,  , 11967 ,  
 ,  , 11968 ,  
 ,  , 11969 ,  
 ,  , 11970 ,  
 ,  , 11971 ,  
 ,  , 11972 ,  
 ,  , 11973 ,  
 ,  , 11974 ,  
 ,  , 11975 ,  
 ,  , 11976 ,  
 ,  , 11977 ,  
 ,  , 11978 ,  
 ,  , 11979 ,  
 ,  , 11980 ,  
 ,  , 11981 ,  
 ,  , 11982 ,  
 ,  , 11985 ,  
 ,  , 11986 ,  
 ,  , 14002 ,  
 ,  , 14003 ,  
 ,  , 14005 ,  
 ,  , 14006 ,  
 ,  , 14007 ,  
 ,  , 14008 ,  
 ,  , 14009 ,  
 ,  , 14010 ,  
 ,  , 14011 ,  
 ,  , 14012 ,  
 ,  , 14013 ,  
 ,  , 14015 ,  
 ,  , 14016 ,  
 ,  , 14025 ,  
 ,  , 14026 ,  
 ,  , 14027 ,  
 ,  , 14028 ,  
 ,  , 14031 ,  
 ,  , 14032 ,  
 ,  , 14033 ,  
 ,  , 14034 ,  
 ,  , 14035 ,  
 ,  , 14036 ,  
 ,  , 14037 ,  
 ,  , 14038 ,  
 ,  , 14040 ,  
 ,  , 14041 ,  
 ,  , 14043 ,  
 ,  , 14044 ,  
 ,  , 14045 ,  
 ,  , 14046 ,  
 ,  , 14047 ,  
 ,  , 14048 ,  
 ,  , 14049 ,  
 ,  , 14050 ,  
 ,  , 14051 ,  
 ,  , 14052 ,  
 ,  , 14053 ,  
 ,  , 14054 ,  
 ,  , 14056 ,  
 ,  , 14057 ,  
 ,  , 14059 ,  
 ,  , 14060 ,  
 ,  , 14063 ,  
 ,  , 14064 ,  
 ,  , 14065 ,  
 ,  , 14066 ,  
 ,  , 14067 ,  
 ,  , 14068 ,  
 ,  , 14069 ,  
 ,  , 14070 ,  
 ,  , 14073 ,  
 ,  , 14074 ,  
 ,  , 14076 ,  
 ,  , 14077 ,  
 ,  , 14080 ,  
 ,  , 14081 ,  
 ,  , 14082 ,  
 ,  , 14083 ,  
 ,  , 14084 ,  
 ,  , 14085 ,  
 ,  , 14086 ,  
 ,  , 14087 ,  
 ,  , 14090 ,  
 ,  , 14091 ,  
 ,  , 14093 ,  
 ,  , 14094 ,  
 ,  , 14097 ,  
 ,  , 14098 ,  
 ,  , 14099 ,  
 ,  , 14100 ,  
 ,  , 14101 ,  
 ,  , 14102 ,  
 ,  , 14103 ,  
 ,  , 14104 ,  
 ,  , 14105 ,  
 ,  , 14106 ,  
 ,  , 14107 ,  
 ,  , 14108 ,  
 ,  , 14110 ,  
 ,  , 14111 ,  
 ,  , 14112 ,  
 ,  , 14113 ,  
 ,  , 14114 ,  
 ,  , 14115 ,  
 ,  , 14116 ,  
 ,  , 14117 ,  
 ,  , 14122 ,  
 ,  , 14123 ,  
 ,  , 14126 ,  
 ,  , 14127 ,  
 ,  , 14135 ,  
 ,  , 14136 ,  
 ,  , 14137 ,  
 ,  , 14138 ,  
 ,  , 14143 ,  
 ,  , 14144 ,  
 ,  , 14146 ,  
 ,  , 14147 ,  
 ,  , 14149 ,  
 ,  , 14150 ,  
 ,  , 14151 ,  
 ,  , 14152 ,  
 ,  , 14153 ,  
 ,  , 14154 ,  
 ,  , 14155 ,  
 ,  , 14156 ,  
 ,  , 14157 ,  
 ,  , 14158 ,  
 ,  , 14159 ,  
 ,  , 14160 ,  
 ,  , 14162 ,  
 ,  , 14163 ,  
 ,  , 14164 ,  
 ,  , 14166 ,  
 ,  , 14167 ,  
 ,  , 14168 ,  
 ,  , 14173 ,  
 ,  , 14174 ,  
 ,  , 14175 ,  
 ,  , 14176 ,  
 ,  , 14177 ,  
1342 , Lago Reguzzo , 14178 , 14178 , N 
 ,  , 14179 ,  
 ,  , 14181 ,  
 ,  , 14183 ,  
 ,  , 14184 ,  
 ,  , 14185 ,  
 ,  , 14187 ,  
 ,  , 14188 ,  
 ,  , 14189 ,  
 ,  , 14190 ,  
 ,  , 14192 ,  
 ,  , 14193 ,  
 ,  , 14195 ,  
 ,  , 14196 ,  
 ,  , 14200 ,  
 ,  , 14201 ,  
 ,  , 14202 ,  
 ,  , 14203 ,  
 ,  , 14204 ,  
1343 , Passo Marinelli , 14205 , 14205 , N 
 ,  , 14206 ,  
 ,  , 14208 ,  
 ,  , 14210 ,  
 ,  , 14211 ,  
 ,  , 14212 ,  
 ,  , 14214 ,  
 ,  , 14215 ,  
 ,  , 14216 ,  
 ,  , 14217 ,  
 ,  , 14219 ,  
 ,  , 14220 ,  
 ,  , 14222 ,  
 ,  , 14223 ,  
 ,  , 14228 ,  
 ,  , 14230 ,  
 ,  , 14231 ,  
 ,  , 14232 ,  
 ,  , 14233 ,  
 ,  , 14235 ,  
 ,  , 14236 ,  
 ,  , 14237 ,  
 ,  , 14239 ,  
 ,  , 14240 ,  
 ,  , 14243 ,  
 ,  , 14244 ,  
 ,  , 14245 ,  
 ,  , 14247 ,  
 ,  , 14249 ,  
 ,  , 14250 ,  
 ,  , 14251 ,  
 ,  , 14256 ,  
 ,  , 14258 ,  
 ,  , 14259 ,  
 ,  , 14260 ,  
 ,  , 14261 ,  
 ,  , 14262 ,  
 ,  , 14263 ,  
 ,  , 14264 ,  
 ,  , 14266 ,  
 ,  , 14267 ,  
 ,  , 14268 ,  
 ,  , 14270 ,  
 ,  , 14271 ,  
 ,  , 14272 ,  
 ,  , 14274 ,  
 ,  , 14276 ,  
 ,  , 14277 ,  
 ,  , 14278 ,  
 ,  , 14283 ,  
 ,  , 14285 ,  
 ,  , 14286 ,  
 ,  , 14287 ,  
 ,  , 14288 ,  
 ,  , 14289 ,  
 ,  , 14290 ,  
 ,  , 14291 ,  
 ,  , 14293 ,  
 ,  , 14294 ,  
 ,  , 14295 ,  
 ,  , 14297 ,  
 ,  , 14298 ,  
 ,  , 14299 ,  
 ,  , 14318 ,  
 ,  , 14319 ,  
 ,  , 14321 ,  
 ,  , 14322 ,  
 ,  , 14323 ,  
 ,  , 14324 ,  
 ,  , 14325 ,  
 ,  , 14326 ,  
 ,  , 14327 ,  
 ,  , 14328 ,  
 ,  , 14329 ,  
 ,  , 14330 ,  
 ,  , 14331 ,  
 ,  , 14332 ,  
 ,  , 14333 ,  
 ,  , 14334 ,  
 ,  , 14335 ,  
 ,  , 14336 ,  
 ,  , 14337 ,  
 ,  , 14338 ,  
 ,  , 14341 ,  
 ,  , 14342 ,  
 ,  , 14343 ,  
 ,  , 14344 ,  
 ,  , 14345 ,  
 ,  , 14346 ,  
 ,  , 14349 ,  
 ,  , 14350 ,  
 ,  , 14352 ,  
 ,  , 14353 ,  
 ,  , 14354 ,  
 ,  , 14356 ,  
 ,  , 14357 ,  
 ,  , 14358 ,  
 ,  , 14359 ,  
 ,  , 14361 ,  
 ,  , 14362 ,  
 ,  , 14363 ,  
 ,  , 14368 ,  
 ,  , 14369 ,  
 ,  , 14371 ,  
 ,  , 14372 ,  
 ,  , 14373 ,  
 ,  , 14375 ,  
 ,  , 14376 ,  
 ,  , 14377 ,  
 ,  , 14378 ,  
 ,  , 14380 ,  
 ,  , 14381 ,  
 ,  , 14382 ,  
 ,  , 14386 ,  
 ,  , 14387 ,  
 ,  , 14388 ,  
 ,  , 14389 ,  
 ,  , 14392 ,  
 ,  , 14393 ,  
 ,  , 14394 ,  
 ,  , 14395 ,  
 ,  , 14396 ,  
 ,  , 14397 ,  
 ,  , 14400 ,  
 ,  , 14401 ,  
 ,  , 14403 ,  
 ,  , 14404 ,  
 ,  , 14407 ,  
 ,  , 14409 ,  
 ,  , 14410 ,  
 ,  , 14411 ,  
 ,  , 14412 ,  
 ,  , 14414 ,  
 ,  , 14415 ,  
 ,  , 14416 ,  
 ,  , 14447 ,  
 ,  , 14448 ,  
 ,  , 14449 ,  
 ,  , 14450 ,  
 ,  , 14454 ,  
 ,  , 14455 ,  
 ,  , 14456 ,  
 ,  , 14457 ,  
 ,  , 14458 ,  
 ,  , 14459 ,  
 ,  , 14460 ,  
 ,  , 14461 ,  
 ,  , 14463 ,  
 ,  , 14464 ,  
 ,  , 14467 ,  
 ,  , 14468 ,  
 ,  , 14469 ,  
 ,  , 14470 ,  
 ,  , 14471 ,  
 ,  , 14472 ,  
 ,  , 14474 ,  
 ,  , 14475 ,  
 ,  , 14479 ,  
 ,  , 14480 ,  
 ,  , 14482 ,  
 ,  , 14483 ,  
 ,  , 14484 ,  
 ,  , 14485 ,  
 ,  , 14490 ,  
 ,  , 14492 ,  
 ,  , 14493 ,  
 ,  , 14494 ,  
 ,  , 14504 ,  
 ,  , 14505 ,  
 ,  , 14506 ,  
 ,  , 14507 ,  
 ,  , 14508 ,  
 ,  , 14509 ,  
 ,  , 14510 ,  
 ,  , 14511 ,  
 ,  , 14512 ,  
 ,  , 14513 ,  
 ,  , 14514 ,  
 ,  , 14515 ,  
 ,  , 14520 ,  
 ,  , 14521 ,  
 ,  , 14522 ,  
 ,  , 14523 ,  
 ,  , 14588 ,  
 ,  , 14608 ,  
 ,  , 14609 ,  
 ,  , 19029 ,  
 ,  , 19038 ,  
 ,  , 19176 ,  
 ,  , 19177 ,  
 ,  , 19181 ,  
 ,  , 19182 ,  
 


Chiusura connessione DBmeteo ed uscita dal programma con successo!!! 
